"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.28249,0.31694,-0.058735,0
-0.28364,0.31952,-0.058792,0
-0.27838,0.32211,-0.058848,0
-0.2792,0.32471,-0.058905,0
-0.28398,0.32732,-0.058962,0
-0.29075,0.32992,-0.059019,0
-0.30027,0.33254,-0.059076,0
-0.3084,0.33516,-0.059119,0
-0.30643,0.33779,-0.059141,0
-0.30142,0.34042,-0.059164,0
-0.30247,0.34306,-0.059187,0
-0.30747,0.34571,-0.05921,0
-0.31443,0.34836,-0.059233,0
-0.3252,0.35102,-0.059256,0
-0.33134,0.35368,-0.059255,0
-0.32532,0.35635,-0.059238,0
-0.31918,0.35902,-0.05922,0
-0.31941,0.3617,-0.059203,0
-0.32353,0.36438,-0.059186,0
-0.32946,0.36707,-0.059168,0
-0.33986,0.36976,-0.059151,0
-0.34325,0.37246,-0.059102,0
-0.33401,0.37516,-0.059042,0
-0.32745,0.37786,-0.058982,0
-0.32694,0.38057,-0.058922,0
-0.33003,0.38329,-0.058862,0
-0.3347,0.38601,-0.058802,0
-0.34423,0.38873,-0.058742,0
-0.34517,0.39146,-0.058645,0
-0.33348,0.39419,-0.058542,0
-0.32656,0.39692,-0.058438,0
-0.32524,0.39966,-0.058334,0
-0.32716,0.4024,-0.05823,0
-0.33041,0.40515,-0.058126,0
-0.33873,0.40789,-0.058022,0
-0.33746,0.41064,-0.057877,0
-0.32374,0.4134,-0.057729,0
-0.3162,0.41615,-0.05758,0
-0.31374,0.41891,-0.057431,0
-0.31404,0.42167,-0.057282,0
-0.31542,0.42444,-0.057133,0
-0.32169,0.42721,-0.056984,0
-0.31861,0.42998,-0.056794,0
-0.30429,0.43275,-0.056602,0
-0.29659,0.43552,-0.056411,0
-0.2932,0.4383,-0.056219,0
-0.29207,0.44107,-0.056026,0
-0.29179,0.44385,-0.055834,0
-0.29597,0.44663,-0.055642,0
-0.29176,0.44942,-0.055411,0
-0.27786,0.4522,-0.05518,0
-0.27036,0.45498,-0.054948,0
-0.26638,0.45777,-0.054717,0
-0.26426,0.46056,-0.054485,0
-0.26277,0.46334,-0.054253,0
-0.2654,0.46613,-0.054022,0
-0.26028,0.46892,-0.053753,0
-0.24647,0.47171,-0.053484,0
-0.23871,0.4745,-0.053215,0
-0.23383,0.47729,-0.052945,0
-0.23034,0.48008,-0.052676,0
-0.22737,0.48288,-0.052407,0
-0.22764,0.48567,-0.052137,0
-0.22224,0.48846,-0.051838,0
-0.21054,0.49125,-0.051539,0
-0.20359,0.49404,-0.051241,0
-0.19874,0.49683,-0.050942,0
-0.19501,0.49962,-0.050643,0
-0.19163,0.50241,-0.050344,0
-0.19109,0.5052,-0.050045,0
-0.18555,0.50798,-0.049719,0
-0.17454,0.51077,-0.049392,0
-0.1677,0.51356,-0.049066,0
-0.16251,0.51634,-0.04874,0
-0.15814,0.51912,-0.048414,0
-0.15406,0.52191,-0.048089,0
