"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.033769,0.20854,0.0083417,0
0.033288,0.21106,0.0084422,0
0.03319,0.21357,0.0085427,0
0.032263,0.21608,0.0086432,0
0.032863,0.21859,0.0087437,0
0.033474,0.22111,0.0088442,0
0.033508,0.22362,0.0089447,0
0.034449,0.22613,0.0090452,0
0.032694,0.22864,0.0091457,0
0.033232,0.23116,0.0092462,0
0.03324,0.23367,0.0093467,0
0.033604,0.23618,0.0094472,0
0.032573,0.23869,0.0095477,0
0.033428,0.24121,0.0096482,0
0.033486,0.24372,0.0097487,0
0.033526,0.24623,0.0098492,0
0.033193,0.24874,0.0099497,0
0.033205,0.25126,0.01005,0
0.034466,0.25377,0.010151,0
0.033395,0.25628,0.010251,0
0.033778,0.25879,0.010352,0
0.033609,0.26131,0.010452,0
0.033794,0.26382,0.010553,0
0.033819,0.26633,0.010653,0
0.032037,0.26884,0.010754,0
0.033714,0.27136,0.010854,0
0.034171,0.27387,0.010955,0
0.03409,0.27638,0.011055,0
0.03377,0.27889,0.011156,0
0.033582,0.28141,0.011256,0
0.033174,0.28392,0.011357,0
0.034092,0.28643,0.011457,0
0.033538,0.28894,0.011558,0
0.033918,0.29146,0.011658,0
0.033655,0.29397,0.011759,0
0.033197,0.29648,0.011859,0
0.033065,0.29899,0.01196,0
0.033254,0.30151,0.01206,0
0.033497,0.30402,0.012161,0
0.033755,0.30653,0.012261,0
0.032432,0.30905,0.012362,0
0.031385,0.31156,0.012462,0
0.033355,0.31407,0.012563,0
0.033342,0.31658,0.012663,0
0.033128,0.3191,0.012764,0
0.033621,0.32161,0.012864,0
0.033689,0.32412,0.012965,0
0.034061,0.32663,0.013065,0
0.033366,0.32915,0.013166,0
0.033443,0.33166,0.013266,0
0.032714,0.33417,0.013367,0
0.033622,0.33668,0.013467,0
0.034116,0.3392,0.013568,0
0.033748,0.34171,0.013668,0
0.033513,0.34422,0.013769,0
0.032926,0.34673,0.013869,0
0.034027,0.34925,0.01397,0
0.034493,0.35176,0.01407,0
0.033936,0.35427,0.014171,0
0.033997,0.35678,0.014271,0
0.034259,0.3593,0.014372,0
0.034432,0.36181,0.014472,0
0.034446,0.36432,0.014573,0
0.033582,0.36683,0.014673,0
0.033635,0.36935,0.014774,0
0.033858,0.37186,0.014874,0
0.033876,0.37437,0.014975,0
0.033958,0.37688,0.015075,0
0.034157,0.3794,0.015176,0
0.034065,0.38191,0.015276,0
0.033675,0.38442,0.015377,0
0.034314,0.38693,0.015477,0
0.03314,0.38945,0.015578,0
0.033146,0.39196,0.015678,0
0.0334,0.39447,0.015779,0
0.033603,0.39698,0.015879,0
0.033679,0.3995,0.01598,0
0.03343,0.40201,0.01608,0
0.033437,0.40452,0.016181,0
0.033518,0.40704,0.016281,0
0.033425,0.40955,0.016382,0
0.033305,0.41206,0.016482,0
0.033117,0.41457,0.016583,0
0.033084,0.41709,0.016683,0
0.032966,0.4196,0.016784,0
0.03312,0.42211,0.016884,0
0.033297,0.42462,0.016985,0
0.033302,0.42714,0.017085,0
0.033444,0.42965,0.017186,0
0.033291,0.43216,0.017286,0
0.033022,0.43467,0.017387,0
0.032942,0.43719,0.017487,0
0.033212,0.4397,0.017588,0
0.033366,0.44221,0.017688,0
0.032855,0.44472,0.017789,0
0.033324,0.44724,0.017889,0
