"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         549,      -1.958514608,      -325.5532657
          0,           0,         550,      -1.774166397,      -325.5545987
          0,           0,         551,      -1.682907873,      -325.5611748
          0,           0,         552,      -1.663083412,      -325.5791735
          0,           0,         553,      -1.682604742,      -325.6111937
          0,           0,         554,      -1.711452281,       -325.632379
          0,           0,         555,      -1.766530279,      -325.6359849
          0,           0,         556,      -1.871706483,      -325.6399434
          0,           0,         557,      -1.999298464,      -325.6486224
          0,           0,         558,      -2.132109383,      -325.6568385
          0,           0,         559,      -2.240489028,      -325.6565984
          0,           0,         560,      -2.197846596,      -325.6442091
          0,           0,         561,      -2.076960568,      -325.6299342
          0,           0,         562,      -2.017958239,      -325.6269748
          0,           0,         563,      -2.041557038,      -325.6324221
          0,           0,         564,       -2.11844465,      -325.6410097
          0,           0,         565,      -2.202827224,      -325.6524477
          0,           0,         566,      -2.214577728,      -325.6627792
          0,           0,         567,      -2.134147236,      -325.6742646
          0,           0,         568,      -1.986375261,      -325.6836614
          0,           0,         569,      -1.829710872,      -325.6882783
          0,           0,         570,      -1.690273589,      -325.6799008
          0,           0,         571,      -1.578322482,      -325.6608859
          0,           0,         572,      -1.515011625,      -325.6398556
          0,           0,         573,      -1.537422433,      -325.6101304
          0,           0,         574,      -1.638968603,      -325.5834406
          0,           0,         575,       -1.81176061,       -325.560156
          0,           0,         576,      -2.013637001,       -325.553027
          0,           0,         577,      -1.908178852,      -325.5534642
          0,           0,         578,      -1.747628725,      -325.5591075
          0,           0,         579,      -1.682807254,      -325.5727148
          0,           0,         580,      -1.676292474,      -325.5942161
          0,           0,         581,       -1.70473421,      -325.6194856
          0,           0,         582,      -1.747467393,      -325.6302323
          0,           0,         583,      -1.819537424,      -325.6315943
          0,           0,         584,       -1.92631008,      -325.6369512
          0,           0,         585,      -2.042216602,      -325.6444468
          0,           0,         586,       -2.16928254,      -325.6499019
          0,           0,         587,      -2.291841363,      -325.6479458
          0,           0,         588,      -2.292650296,      -325.6377919
          0,           0,         589,      -2.201881758,      -325.6282696
          0,           0,         590,      -2.157188346,      -325.6281404
          0,           0,         591,      -2.183156834,      -325.6362268
          0,           0,         592,      -2.250689173,      -325.6464458
          0,           0,         593,      -2.283879933,      -325.6550095
          0,           0,         594,      -2.232013029,      -325.6624284
          0,           0,         595,      -2.105189312,      -325.6710491
          0,           0,         596,      -1.954337448,      -325.6775617
          0,           0,         597,      -1.816810385,      -325.6814979
          0,           0,         598,      -1.702192959,      -325.6811068
          0,           0,         599,      -1.610089723,      -325.6682394
          0,           0,         600,      -1.549145983,      -325.6517382
          0,           0,         601,      -1.536173361,      -325.6324709
          0,           0,         602,      -1.600310297,      -325.6047568
          0,           0,         603,      -1.726276634,      -325.5807009
          0,           0,         604,      -1.917613889,      -325.5620929
          0,           0,         605,      -2.041328313,      -325.5567128
          0,           0,         606,      -1.874733926,      -325.5555773
          0,           0,         607,      -1.743930131,      -325.5611363
          0,           0,         608,      -1.694206759,      -325.5730045
          0,           0,         609,      -1.691959172,      -325.5965957
          0,           0,         610,      -1.712301342,      -325.6197805
          0,           0,         611,      -1.750149552,      -325.6288198
          0,           0,         612,      -1.824002242,      -325.6333464
          0,           0,         613,      -1.929554875,       -325.640955
          0,           0,         614,      -2.045393105,      -325.6490954
          0,           0,         615,      -2.179604894,      -325.6527733
          0,           0,         616,      -2.282344047,      -325.6463358
          0,           0,         617,      -2.231003226,      -325.6337763
          0,           0,         618,      -2.146719702,      -325.6249505
          0,           0,         619,      -2.132618042,      -325.6269321
          0,           0,         620,      -2.190073594,      -325.6371522
          0,           0,         621,      -2.279635932,      -325.6489005
          0,           0,         622,      -2.311312611,      -325.6585189
          0,           0,         623,      -2.234100187,      -325.6660346
          0,           0,         624,      -2.083133553,      -325.6751397
          0,           0,         625,      -1.915816681,       -325.681249
          0,           0,         626,      -1.771835493,      -325.6835882
          0,           0,         627,      -1.656320046,       -325.681065
          0,           0,         628,      -1.567529728,      -325.6657329
          0,           0,         629,      -1.513707438,      -325.6496437
          0,           0,         630,      -1.518490783,      -325.6255022
          0,           0,         631,      -1.600885172,      -325.5982459
          0,           0,         632,      -1.739861904,      -325.5739115
          0,           0,         633,       -1.94626762,      -325.5589749
          0,           0,         634,       -2.00615753,      -325.5564277
          0,           0,         635,        -1.8269403,      -325.5558357
          0,           0,         636,      -1.720216663,      -325.5614088
          0,           0,         637,      -1.685283731,      -325.5751095
          0,           0,         638,      -1.692660367,      -325.6023677
          0,           0,         639,      -1.713371904,      -325.6240006
          0,           0,         640,      -1.755858973,      -325.6299051
          0,           0,         641,      -1.841456923,      -325.6350441
          0,           0,         642,      -1.953040259,      -325.6439971
          0,           0,         643,      -2.073808371,      -325.6524279
          0,           0,         644,      -2.209568916,      -325.6545439
          0,           0,         645,      -2.269551685,      -325.6452508
          0,           0,         646,      -2.176362703,      -325.6308279
          0,           0,         647,      -2.099168843,      -325.6229841
          0,           0,         648,      -2.104879529,      -325.6277782
          0,           0,         649,      -2.184914579,      -325.6385261
          0,           0,         650,      -2.282896094,      -325.6496585
          0,           0,         651,       -2.30962042,      -325.6582467
          0,           0,         652,      -2.236182095,      -325.6682515
          0,           0,         653,      -2.069710222,       -325.677454
          0,           0,         654,      -1.902236241,      -325.6839145
          0,           0,         655,      -1.755166776,      -325.6848544
          0,           0,         656,       -1.63838569,      -325.6788168
          0,           0,         657,      -1.549054726,      -325.6600477
          0,           0,         658,      -1.503166761,      -325.6408022
          0,           0,         659,      -1.533350381,      -325.6130212
          0,           0,         660,      -1.639005271,      -325.5888285
          0,           0,         661,       -1.80666221,      -325.5679915
          0,           0,         662,      -2.012030139,      -325.5589461
          0,           0,         663,      -1.942157811,      -325.5575137
          0,           0,         664,      -1.782096297,      -325.5592193
          0,           0,         665,      -1.709066705,      -325.5682777
          0,           0,         666,      -1.692005624,      -325.5875428
          0,           0,         667,      -1.710464832,      -325.6138733
          0,           0,         668,      -1.739461096,      -325.6279848
          0,           0,         669,      -1.797864901,      -325.6295557
          0,           0,         670,      -1.897484759,      -325.6338879
          0,           0,         671,       -2.01128713,       -325.642427
          0,           0,         672,      -2.132105427,       -325.649685
          0,           0,         673,      -2.266146906,      -325.6500967
          0,           0,         674,      -2.318099055,      -325.6410946
          0,           0,         675,      -2.228680605,      -325.6294929
          0,           0,         676,      -2.162547626,      -325.6259706
          0,           0,         677,      -2.172832507,       -325.632159
          0,           0,         678,      -2.242966576,      -325.6419594
          0,           0,         679,      -2.305642401,      -325.6514063
          0,           0,         680,      -2.288411984,      -325.6589223
          0,           0,         681,      -2.184981742,      -325.6679795
          0,           0,         682,      -2.026957173,      -325.6754576
          0,           0,         683,      -1.877416987,      -325.6804934
          0,           0,         684,      -1.749957597,      -325.6806817
          0,           0,         685,      -1.649459944,      -325.6726159
          0,           0,         686,      -1.575218458,      -325.6560033
          0,           0,         687,      -1.542571877,       -325.638969
          0,           0,         688,       -1.58206218,      -325.6159219
          0,           0,         689,      -1.688752189,       -325.594297
          0,           0,         690,      -1.854947489,      -325.5724049
          0,           0,         691,      -2.048122985,      -325.5612506
          0,           0,         692,      -1.974344746,      -325.5573969
          0,           0,         693,       -1.81142067,      -325.5593865
          0,           0,         694,      -1.727320349,      -325.5699943
          0,           0,         695,      -1.701836594,       -325.587923
          0,           0,         696,      -1.714883543,      -325.6112828
          0,           0,         697,      -1.743330309,      -325.6240873
          0,           0,         698,      -1.799248751,      -325.6259291
          0,           0,         699,      -1.890561835,      -325.6309159
          0,           0,         700,      -1.992713039,      -325.6400864
          0,           0,         701,      -2.101270451,      -325.6479193
          0,           0,         702,      -2.235345708,      -325.6491745
          0,           0,         703,      -2.334582675,      -325.6413371
          0,           0,         704,      -2.277471884,      -325.6302972
          0,           0,         705,      -2.205928512,      -325.6249964
          0,           0,         706,      -2.207300408,       -325.629501
          0,           0,         707,      -2.270487261,      -325.6402375
          0,           0,         708,      -2.343797011,      -325.6512834
          0,           0,         709,      -2.334356793,      -325.6601047
          0,           0,         710,      -2.208925283,      -325.6668248
          0,           0,         711,      -2.049699856,      -325.6747918
          0,           0,         712,      -1.891277592,      -325.6789967
          0,           0,         713,      -1.757839508,      -325.6796869
          0,           0,         714,      -1.654811652,      -325.6767806
          0,           0,         715,       -1.57989095,      -325.6641033
          0,           0,         716,      -1.538147891,      -325.6508479
          0,           0,         717,      -1.546313395,      -325.6322046
          0,           0,         718,      -1.622160999,      -325.6062724
          0,           0,         719,      -1.750286391,      -325.5819772
          0,           0,         720,      -1.939950459,      -325.5632735
          0,           0,         721,      -2.049232017,      -325.5574507
          0,           0,         722,      -1.882068999,      -325.5562531
          0,           0,         723,      -1.751779153,      -325.5615725
          0,           0,         724,       -1.69985761,      -325.5723371
          0,           0,         725,       -1.69616097,      -325.5948835
          0,           0,         726,      -1.714724587,      -325.6177706
          0,           0,         727,      -1.749189484,      -325.6275351
          0,           0,         728,      -1.818576986,       -325.632828
          0,           0,         729,      -1.920912767,      -325.6407944
          0,           0,         730,      -2.034388347,      -325.6489586
          0,           0,         731,      -2.168364201,       -325.652573
          0,           0,         732,      -2.278856659,      -325.6462397
          0,           0,         733,      -2.237990901,      -325.6336745
          0,           0,         734,      -2.155834799,      -325.6243758
          0,           0,         735,       -2.14257612,      -325.6255844
          0,           0,         736,      -2.202822487,      -325.6357183
          0,           0,         737,      -2.299592084,      -325.6476251
          0,           0,         738,      -2.342102667,      -325.6576491
          0,           0,         739,      -2.266087995,      -325.6652416
          0,           0,         740,      -2.113192351,      -325.6744103
          0,           0,         741,       -1.93926113,      -325.6806913
          0,           0,         742,      -1.789045857,       -325.682822
          0,           0,         743,      -1.668701249,      -325.6802052
          0,           0,         744,      -1.579135816,       -325.667513
          0,           0,         745,      -1.524317078,         -325.6516
          0,           0,         746,      -1.518355093,      -325.6326157
          0,           0,         747,      -1.590332209,      -325.6047069
          0,           0,         748,      -1.719628492,      -325.5803932
          0,           0,         749,      -1.911713205,      -325.5620762
          0,           0,         750,       -2.03636444,      -325.5569087
          0,           0,         751,      -1.873589686,      -325.5553682
          0,           0,         752,      -1.743473232,      -325.5604548
          0,           0,         753,      -1.693880949,      -325.5716476
          0,           0,         754,      -1.691183468,      -325.5946839
          0,           0,         755,       -1.71025538,      -325.6181669
          0,           0,         756,      -1.745305088,      -325.6280164
          0,           0,         757,      -1.815784097,      -325.6330178
          0,           0,         758,      -1.918399676,       -325.640762
          0,           0,         759,      -2.032172057,      -325.6489964
          0,           0,         760,      -2.165692071,      -325.6528712
          0,           0,         761,      -2.274639351,      -325.6462108
          0,           0,         762,      -2.232436265,      -325.6333388
          0,           0,         763,      -2.151394026,      -325.6237315
          0,           0,         764,      -2.140432885,      -325.6247158
          0,           0,         765,      -2.204850917,      -325.6353661
          0,           0,         766,      -2.306468376,      -325.6478043
          0,           0,         767,      -2.353536017,       -325.658142
          0,           0,         768,      -2.274253191,      -325.6659496
          0,           0,         769,      -2.113666808,      -325.6749166
          0,           0,         770,      -1.937047921,      -325.6815485
          0,           0,         771,      -1.783781136,      -325.6830281
          0,           0,         772,      -1.661451429,      -325.6800186
          0,           0,         773,      -1.572659613,      -325.6680008
          0,           0,         774,       -1.51843632,      -325.6528274
          0,           0,         775,      -1.511878054,      -325.6347582
          0,           0,         776,      -1.582335286,      -325.6064063
          0,           0,         777,      -1.708404803,      -325.5814011
          0,           0,         778,      -1.896298809,      -325.5623944
          0,           0,         779,      -2.037548158,      -325.5571527
          0,           0,         780,      -1.883752002,      -325.5555001
          0,           0,         781,      -1.747728833,      -325.5604593
          0,           0,         782,      -1.694603861,      -325.5712898
          0,           0,         783,      -1.690933806,      -325.5926398
          0,           0,         784,      -1.710995467,      -325.6165886
          0,           0,         785,      -1.744304463,      -325.6277843
          0,           0,         786,      -1.810279295,      -325.6327709
          0,           0,         787,      -1.911305643,      -325.6400102
          0,           0,         788,      -2.024659427,      -325.6477895
          0,           0,         789,      -2.157199612,      -325.6522622
          0,           0,         790,      -2.273733366,      -325.6472625
          0,           0,         791,      -2.247619066,       -325.635043
          0,           0,         792,      -2.163271104,      -325.6248294
          0,           0,         793,      -2.141445938,       -325.624747
          0,           0,         794,      -2.195056038,      -325.6344647
          0,           0,         795,      -2.291868623,      -325.6463527
          0,           0,         796,      -2.344870188,      -325.6565028
          0,           0,         797,      -2.280536908,      -325.6641732
          0,           0,         798,      -2.133170583,      -325.6731373
          0,           0,         799,      -1.959206387,      -325.6798962
          0,           0,         800,      -1.806589133,      -325.6821335
          0,           0,         801,      -1.683378226,      -325.6797629
          0,           0,         802,       -1.59286572,       -325.668776
          0,           0,         803,      -1.534740768,      -325.6532274
          0,           0,         804,      -1.521920187,      -325.6363249
          0,           0,         805,       -1.58457969,       -325.609384
          0,           0,         806,      -1.706391151,      -325.5855941
          0,           0,         807,      -1.887723954,      -325.5657618
          0,           0,         808,       -2.04900504,       -325.558884
          0,           0,         809,      -1.912645859,      -325.5563661
          0,           0,         810,      -1.767633044,      -325.5602888
          0,           0,         811,      -1.705535017,      -325.5716769
          0,           0,         812,       -1.69578594,      -325.5909002
          0,           0,         813,      -1.714410868,      -325.6147614
          0,           0,         814,       -1.74623676,      -325.6265279
          0,           0,         815,      -1.807768183,      -325.6297463
          0,           0,         816,      -1.905093695,      -325.6358133
          0,           0,         817,      -2.013244991,      -325.6436281
          0,           0,         818,      -2.136411426,      -325.6493988
          0,           0,         819,      -2.270812055,      -325.6474152
          0,           0,         820,      -2.309123646,       -325.637148
          0,           0,         821,      -2.232630174,      -325.6267329
          0,           0,         822,      -2.191579207,      -325.6245371
          0,           0,         823,      -2.224673969,      -325.6318964
          0,           0,         824,      -2.308264322,      -325.6432644
          0,           0,         825,      -2.371346084,      -325.6540695
          0,           0,         826,      -2.326174522,      -325.6625155
          0,           0,         827,      -2.173260191,      -325.6693809
          0,           0,         828,      -2.006275566,      -325.6768564
          0,           0,         829,      -1.850768066,      -325.6791135
          0,           0,         830,      -1.722844028,      -325.6777374
          0,           0,         831,      -1.631019467,      -325.6731212
          0,           0,         832,      -1.567130434,      -325.6593367
          0,           0,         833,      -1.539460307,      -325.6463542
          0,           0,         834,      -1.569089528,      -325.6255567
          0,           0,         835,      -1.661181666,      -325.6019359
          0,           0,         836,      -1.804198589,      -325.5783024
          0,           0,         837,      -2.001819375,      -325.5626278
          0,           0,         838,      -2.032021648,      -325.5575926
          0,           0,         839,      -1.853567102,      -325.5571615
          0,           0,         840,      -1.743202022,       -325.564155
          0,           0,         841,       -1.70035546,      -325.5769175
          0,           0,         842,       -1.70337244,      -325.6009538
          0,           0,         843,      -1.722497339,      -325.6195189
          0,           0,         844,      -1.762913269,      -325.6251083
          0,           0,         845,      -1.839979804,      -325.6308046
          0,           0,         846,      -1.938522638,      -325.6401317
          0,           0,         847,      -2.044171455,      -325.6487747
          0,           0,         848,      -2.175677472,      -325.6514194
          0,           0,         849,       -2.29203169,      -325.6435038
          0,           0,         850,      -2.255263158,      -325.6306651
          0,           0,         851,       -2.18311761,      -325.6222026
          0,           0,         852,      -2.187427732,      -325.6240912
          0,           0,         853,      -2.265418506,      -325.6348572
          0,           0,         854,      -2.371533488,       -325.647723
          0,           0,         855,      -2.413330081,      -325.6588568
          0,           0,         856,      -2.315983448,      -325.6675262
          0,           0,         857,      -2.118315021,      -325.6740461
          0,           0,         858,      -1.940082985,      -325.6811192
          0,           0,         859,      -1.785848259,      -325.6805233
          0,           0,         860,       -1.66236961,      -325.6757815
          0,           0,         861,      -1.581988688,      -325.6685414
          0,           0,         862,      -1.533482061,      -325.6563394
          0,           0,         863,      -1.524386813,        -325.64279
          0,           0,         864,      -1.579814337,      -325.6196501
          0,           0,         865,       -1.68934244,      -325.5959819
          0,           0,         866,      -1.846613223,      -325.5728214
          0,           0,         867,      -2.039478511,      -325.5604737
          0,           0,         868,       -1.98895266,      -325.5572869
          0,           0,         869,      -1.818788085,       -325.558835
          0,           0,         870,      -1.727298804,      -325.5664713
          0,           0,         871,      -1.698544612,      -325.5819511
          0,           0,         872,      -1.708998402,      -325.6066731
          0,           0,         873,      -1.731515417,       -325.622479
          0,           0,         874,      -1.778428782,      -325.6267948
          0,           0,         875,      -1.864235801,      -325.6327796
          0,           0,         876,      -1.967252363,       -325.642232
          0,           0,         877,      -2.079614401,      -325.6502759
          0,           0,         878,      -2.216501715,      -325.6513253
          0,           0,         879,      -2.302467114,      -325.6421644
          0,           0,         880,      -2.231742497,      -325.6291934
          0,           0,         881,      -2.163815817,      -325.6223481
          0,           0,         882,      -2.176231082,      -325.6264338
          0,           0,         883,      -2.259762796,      -325.6378933
          0,           0,         884,      -2.361145959,      -325.6499603
          0,           0,         885,      -2.380026455,      -325.6596342
          0,           0,         886,      -2.263542086,      -325.6670208
          0,           0,         887,      -2.088097012,      -325.6759555
          0,           0,         888,      -1.913175515,       -325.681067
          0,           0,         889,      -1.765899043,       -325.680788
          0,           0,         890,      -1.651736469,      -325.6765026
          0,           0,         891,      -1.572236932,      -325.6637421
          0,           0,         892,      -1.529785464,      -325.6495789
          0,           0,         893,      -1.536903962,      -325.6324503
          0,           0,         894,      -1.615879991,      -325.6070435
          0,           0,         895,      -1.747564125,      -325.5842605
          0,           0,         896,      -1.936354108,      -325.5656878
          0,           0,         897,      -2.054655747,      -325.5589834
          0,           0,         898,      -1.895512765,       -325.556759
          0,           0,         899,      -1.763452412,      -325.5612445
          0,           0,         900,      -1.707802612,      -325.5719154
          0,           0,         901,      -1.699861118,      -325.5931465
          0,           0,         902,      -1.715967386,      -325.6154944
          0,           0,         903,      -1.747683702,      -325.6253329
          0,           0,         904,      -1.812720459,      -325.6301209
          0,           0,         905,      -1.909357064,      -325.6379217
          0,           0,         906,      -2.015095573,       -325.646364
          0,           0,         907,       -2.14191431,      -325.6509194
          0,           0,         908,      -2.273247545,      -325.6456939
          0,           0,         909,       -2.28063402,      -325.6338297
          0,           0,         910,      -2.205523472,      -325.6240761
          0,           0,         911,      -2.189264602,      -325.6234305
          0,           0,         912,      -2.248285268,      -325.6320908
          0,           0,         913,      -2.348251605,       -325.644834
          0,           0,         914,      -2.408779501,       -325.656591
          0,           0,         915,      -2.344496704,      -325.6657536
          0,           0,         916,      -2.159946236,      -325.6721888
          0,           0,         917,      -1.977132742,       -325.679816
          0,           0,         918,      -1.817792905,      -325.6810269
          0,           0,         919,      -1.688194101,      -325.6774069
          0,           0,         920,      -1.598029003,      -325.6713744
          0,           0,         921,      -1.540332523,       -325.658974
          0,           0,         922,      -1.521308444,      -325.6471347
          0,           0,         923,      -1.560886681,      -325.6260716
          0,           0,         924,      -1.657954018,        -325.60176
          0,           0,         925,      -1.800886075,      -325.5770509
          0,           0,         926,      -1.997760418,      -325.5610298
          0,           0,         927,      -2.027016925,      -325.5566474
          0,           0,         928,      -1.847363468,      -325.5570528
          0,           0,         929,      -1.736288385,      -325.5637956
          0,           0,         930,      -1.695276749,      -325.5760511
          0,           0,         931,      -1.700583884,      -325.6007254
          0,           0,         932,      -1.720445149,      -325.6205415
          0,           0,         933,      -1.760537349,      -325.6269012
          0,           0,         934,      -1.838886902,      -325.6326636
          0,           0,         935,      -1.941820994,      -325.6417747
          0,           0,         936,       -2.05381249,      -325.6501764
          0,           0,         937,      -2.189062305,      -325.6524722
          0,           0,         938,       -2.28729289,      -325.6440113
          0,           0,         939,      -2.227085212,      -325.6305727
          0,           0,         940,      -2.153357573,      -325.6221557
          0,           0,         941,      -2.158137661,      -325.6248769
          0,           0,         942,      -2.238487441,      -325.6361136
          0,           0,         943,      -2.347068324,      -325.6484347
          0,           0,         944,      -2.384910102,      -325.6584302
          0,           0,         945,        -2.2886084,      -325.6661297
          0,           0,         946,      -2.114666663,      -325.6752316
          0,           0,         947,       -1.93505682,      -325.6814048
          0,           0,         948,      -1.782192431,      -325.6815786
          0,           0,         949,      -1.661318239,      -325.6773825
          0,           0,         950,      -1.577124741,      -325.6656028
          0,           0,         951,      -1.528723368,      -325.6510182
          0,           0,         952,      -1.527937392,       -325.635199
          0,           0,         953,      -1.600348265,      -325.6093641
          0,           0,         954,      -1.727127424,      -325.5864172
          0,           0,         955,      -1.910494807,      -325.5671493
          0,           0,         956,      -2.057402012,      -325.5598949
          0,           0,         957,      -1.914706619,      -325.5568707
          0,           0,         958,      -1.773612581,      -325.5605055
          0,           0,         959,      -1.711645322,      -325.5712853
          0,           0,         960,      -1.700188785,      -325.5904467
          0,           0,         961,      -1.715866682,      -325.6136187
          0,           0,         962,      -1.745477131,      -325.6250396
          0,           0,         963,      -1.805442195,      -325.6288387
          0,           0,         964,      -1.899733863,      -325.6355898
          0,           0,         965,      -2.003831405,      -325.6437932
          0,           0,         966,      -2.124820367,      -325.6495699
          0,           0,         967,      -2.261629479,       -325.647039
          0,           0,         968,      -2.307949179,      -325.6364992
          0,           0,         969,      -2.236286546,      -325.6260549
          0,           0,         970,      -2.200555453,      -325.6234698
          0,           0,         971,      -2.239969594,      -325.6303868
          0,           0,         972,      -2.330251819,      -325.6426952
          0,           0,         973,      -2.400282815,      -325.6545157
          0,           0,         974,      -2.358873255,      -325.6637854
          0,           0,         975,      -2.190509257,      -325.6702829
          0,           0,         976,      -2.007969894,      -325.6777719
          0,           0,         977,       -1.84800413,      -325.6804053
          0,           0,         978,      -1.715520537,      -325.6778411
          0,           0,         979,      -1.619032861,      -325.6728232
          0,           0,         980,      -1.556040776,      -325.6605284
          0,           0,         981,      -1.530033903,      -325.6498237
          0,           0,         982,      -1.555624847,      -325.6315653
          0,           0,         983,      -1.641841906,      -325.6067561
          0,           0,         984,      -1.773385361,      -325.5822088
          0,           0,         985,      -1.962506996,      -325.5634365
          0,           0,         986,      -2.053732949,       -325.557271
          0,           0,         987,      -1.882355225,      -325.5561666
          0,           0,         988,      -1.753492657,      -325.5615926
          0,           0,         989,      -1.700885826,      -325.5717849
          0,           0,         990,      -1.696928161,      -325.5941448
          0,           0,         991,      -1.713739688,      -325.6161092
          0,           0,         992,       -1.74649084,      -325.6251757
          0,           0,         993,      -1.813611301,      -325.6307473
          0,           0,         994,      -1.910024417,      -325.6395406
          0,           0,         995,      -2.015538961,       -325.648755
          0,           0,         996,      -2.145027862,      -325.6524132
          0,           0,         997,      -2.269415823,      -325.6452344
          0,           0,         998,      -2.249301958,      -325.6321161
          0,           0,         999,      -2.174020933,      -325.6223724
          0,           0,        1000,      -2.171542899,      -325.6224633
          0,           0,        1001,      -2.245855926,       -325.632063
          0,           0,        1002,      -2.358382771,      -325.6455855
          0,           0,        1003,      -2.421214869,      -325.6576321
          0,           0,        1004,      -2.352734719,      -325.6671205
          0,           0,        1005,      -2.155862268,      -325.6738048
          0,           0,        1006,      -1.964738535,      -325.6814907
          0,           0,        1007,      -1.802882117,      -325.6822099
          0,           0,        1008,      -1.670975089,      -325.6773081
          0,           0,        1009,      -1.581032899,       -325.670083
          0,           0,        1010,      -1.526166668,      -325.6577613
          0,           0,        1011,      -1.512037826,        -325.64557
          0,           0,        1012,      -1.559880748,      -325.6238537
          0,           0,        1013,       -1.66419326,      -325.5998772
          0,           0,        1014,      -1.812827975,      -325.5758762
          0,           0,        1015,      -2.010299512,      -325.5610082
          0,           0,        1016,      -2.014776759,      -325.5568523
          0,           0,        1017,      -1.838104604,      -325.5574223
          0,           0,        1018,      -1.733954968,      -325.5642137
          0,           0,        1019,      -1.696118418,      -325.5771425
          0,           0,        1020,      -1.702742406,      -325.6018689
          0,           0,        1021,        -1.7224454,      -325.6206203
          0,           0,        1022,      -1.763103939,      -325.6264499
          0,           0,        1023,      -1.842592495,      -325.6323912
          0,           0,        1024,       -1.94425819,      -325.6416926
          0,           0,        1025,      -2.054926487,      -325.6502182
          0,           0,        1026,      -2.190092272,       -325.652274
          0,           0,        1027,      -2.289392538,      -325.6433972
          0,           0,        1028,      -2.229646918,      -325.6298012
          0,           0,        1029,      -2.158756976,      -325.6213862
          0,           0,        1030,      -2.168092205,       -325.624141
          0,           0,        1031,      -2.254391055,      -325.6357975
          0,           0,        1032,       -2.36739783,      -325.6485778
          0,           0,        1033,      -2.406450347,       -325.658903
          0,           0,        1034,      -2.304964954,      -325.6668349
          0,           0,        1035,       -2.11538956,      -325.6752637
          0,           0,        1036,      -1.934889199,      -325.6817708
          0,           0,        1037,      -1.780011799,      -325.6812113
          0,           0,        1038,      -1.658071122,      -325.6762359
          0,           0,        1039,      -1.576163335,      -325.6659209
          0,           0,        1040,      -1.529460406,      -325.6524053
          0,           0,        1041,      -1.527432142,      -325.6381459
          0,           0,        1042,      -1.595747658,      -325.6134513
          0,           0,        1043,      -1.717075187,      -325.5904762
          0,           0,        1044,      -1.891061117,      -325.5697606
          0,           0,        1045,      -2.060607841,      -325.5607912
          0,           0,        1046,      -1.946773951,      -325.5570162
          0,           0,        1047,      -1.794663287,      -325.5600495
          0,           0,        1048,      -1.720059281,      -325.5698292
          0,           0,        1049,      -1.701961402,      -325.5876758
          0,           0,        1050,      -1.715777524,      -325.6112262
          0,           0,        1051,      -1.742345128,      -325.6242768
          0,           0,        1052,      -1.797000325,      -325.6273558
          0,           0,        1053,      -1.888531381,      -325.6332252
          0,           0,        1054,      -1.991400651,      -325.6418471
          0,           0,        1055,      -2.105918437,      -325.6486741
          0,           0,        1056,      -2.242999457,      -325.6483542
          0,           0,        1057,      -2.322275266,      -325.6390172
          0,           0,        1058,      -2.259631269,      -325.6276934
          0,           0,        1059,      -2.206611689,      -325.6230487
          0,           0,        1060,      -2.229559022,      -325.6283273
          0,           0,        1061,      -2.314035443,      -325.6401038
          0,           0,        1062,      -2.397578089,      -325.6519974
          0,           0,        1063,      -2.384094099,      -325.6614187
          0,           0,        1064,      -2.235313594,       -325.668276
          0,           0,        1065,      -2.050554479,      -325.6758351
          0,           0,        1066,      -1.886040203,      -325.6798377
          0,           0,        1067,      -1.748138888,      -325.6781091
          0,           0,        1068,      -1.643867516,      -325.6736592
          0,           0,        1069,      -1.574810982,      -325.6627031
          0,           0,        1070,      -1.541380027,      -325.6510134
          0,           0,        1071,      -1.553064679,      -325.6366245
          0,           0,        1072,      -1.628255728,      -325.6121922
          0,           0,        1073,      -1.750953352,       -325.588829
          0,           0,        1074,       -1.92735566,       -325.568217
          0,           0,        1075,      -2.071913056,      -325.5600316
          0,           0,        1076,      -1.932879636,      -325.5571466
          0,           0,        1077,      -1.785612534,      -325.5609591
          0,           0,        1078,      -1.716928207,      -325.5706831
          0,           0,        1079,      -1.702863124,      -325.5885887
          0,           0,        1080,      -1.717046315,      -325.6116928
          0,           0,        1081,      -1.744018705,      -325.6242174
          0,           0,        1082,      -1.800091149,      -325.6283579
          0,           0,        1083,      -1.891325051,       -325.635133
          0,           0,        1084,      -1.993644159,      -325.6434595
          0,           0,        1085,      -2.112854427,      -325.6494492
          0,           0,        1086,      -2.250971404,      -325.6472897
          0,           0,        1087,      -2.309032691,      -325.6369936
          0,           0,        1088,      -2.240964547,      -325.6262764
          0,           0,        1089,      -2.203052958,      -325.6228674
          0,           0,        1090,      -2.241733098,      -325.6291868
          0,           0,        1091,      -2.333195249,       -325.641719
          0,           0,        1092,      -2.409115532,      -325.6538562
          0,           0,        1093,      -2.378034579,      -325.6636945
          0,           0,        1094,      -2.211033138,      -325.6707711
          0,           0,        1095,      -2.017908599,      -325.6775592
          0,           0,        1096,      -1.855342316,      -325.6806385
          0,           0,        1097,      -1.719315039,      -325.6777181
          0,           0,        1098,      -1.619784245,      -325.6726347
          0,           0,        1099,      -1.556473689,      -325.6613429
          0,           0,        1100,      -1.530105797,      -325.6509193
          0,           0,        1101,      -1.550982139,      -325.6353831
          0,           0,        1102,      -1.632959115,      -325.6108293
          0,           0,        1103,      -1.758246809,       -325.586247
          0,           0,        1104,      -1.938188396,      -325.5655434
